name,手表款式,手表品牌,price,ww_price,商品编号,商品型号,机芯,机芯型号,表壳,尺寸,厚度,表冠,表底,表镜,表盘,表带,表带颜色,表扣,防水,功能,推出年份
欧米茄-海马系列 2225.80.00 男士机械表,男士手表 ,欧米茄 ,30200,25700,5333 ,2225.80.00 ,自动机械机芯,Omega 1164,"精钢,可旋转表圈",41.5mm,10mm,螺旋,-,蓝宝石水晶玻璃,蓝色,钢链带,银色,折叠扣,300米,"单向旋转表圈,计时码表,排氦气阀门,日历,天文台认证",-

欧米茄-特别系列 321.58.44.52.55.001 女士机械表,380000元,334400元,6288 ,321.58.44.52.55.001 
欧米茄Omega-星座系列 123.25.27.60.58.002 女士石英表,女士手表 ,欧米茄 ,55000,46800,6060 ,123.25.27.60.58.002 ,石英精准机芯,欧米茄1376,18K黄金-精钢镶钻,27mm,-,普通,无背透,蓝宝石水晶玻璃,香槟色 镶钻,间金链带,"金色,银色",一般,100米,-,-
欧米茄-海马系列 231.50.39.21.06.001 男士机械表,228400元,200000元,6886 ,231.50.39.21.06.001机械男表 
欧米茄-星座系列 123.55.27.60.63.002 女士石英表,女士手表 ,欧米茄 ,129500,110100,5976 ,123.55.27.60.63.002 ,石英精准机芯,欧米茄 1376,红金表壳镶钻,27.0 毫米,-,普通,-,"圆弧形抗磨损蓝宝石水晶镜面,內部经防反光处理",棕色镶钻,红金表链,金色,一般,100 米 (330 英尺),-,-
欧米茄Omega-星座系列 123.25.24.60.58.001 女士石英表,女士手表 ,欧米茄 ,48800,41500,5997 ,123.25.24.60.58.001 ,石英精准机芯,-,"18Kt黄金,精钢",24mm,6mm,普通,无背透,蓝宝石水晶玻璃,香槟色,间金链带,"金色,银色",一般,100米,-,-
欧米茄-碟飞系列 413.58.37.20.52.001 男士机械表,112700,95800,6364 ,413.58.37.20.52.001 
欧米茄-海马系列 224.32.55.21.04.001 男士机械表,70100,59600,6757 ,224.32.55.21.04.001 
欧米茄-超霸系列 321.90.44.52.01.001 男士机械表,72700元,63980元,5389 ,321.90.44.52.01.001 
欧米茄-海马系列 231.10.39.21.55.001 男士机械表,男士手表 ,欧米茄 ,47000,40000,6768 ,231.10.39.21.55.001 ,自动机械机芯,欧米茄8500,精钢,38.5毫米,-,普通,背透,蓝宝石水晶玻璃,白色,精钢,银色,折叠扣,150米,日期显示,-
欧米茄-碟飞系列 425.65.34.20.51.002 女士机械表,265200元,225400元,6433 ,425.65.34.20.51.002 
欧米茄-碟飞系列 431.33.41.21.03.001 男士机械表,男士手表 ,欧米茄 ,53200,45200,6544 ,431.33.41.21.03.001 ,自动机械机芯,欧米茄8500,精钢,41mm,-,普通,背透,蓝宝石水晶玻璃,蓝色,真皮表带,黑色,针扣,100m,日历,-
欧米茄-星座系列 123.20.35.20.63.001/123.20.27.60.63.001 情侣对表,情侣手表 ,欧米茄 ,94900,80700,6156 ,123.20.35.20.63.001/123.20.27.60.63.001 ,男:自动机械机芯/女:石英精准机芯,欧米茄 2500/欧米茄 1376,18Kt玫瑰金 精钢,35mm/27mm,8mm/6mm,普通,背透/无背透,蓝宝石水晶玻璃,巧克力色镶钻/托爪深棕色镶钻,间金链带,银色/金色,折叠扣,100米,日常走时/日历,-
欧米茄-超霸系列 321.30.44.52.01.001 男士机械表,男士手表 ,欧米茄 ,61200,47750,5372 ,321.30.44.52.01.001 ,自动机械机芯,-,精钢,44(单位mm),8(单位mm),普通,-,蓝宝石水晶玻璃,黑色,钢链带,银色,折叠保险扣,100(单位米),测速、计时码表、日历、天文台认证,-
欧米茄OMEGA-碟飞系列 425.65.34.20.55.001 女机械表,268800元,236500元,5414 ,425.65.34.20.55.001 
欧米茄OMEGA-蝶飞系列 7813.30.39 男士机械表,39900,29950,5122 ,7813.30.39 
欧米茄Omega-星座系列 123.15.27.20.51.001 女士机械表,女士手表 ,欧米茄 ,64800,55100,6092 ,123.15.27.20.51.001 ,自动机械机芯,欧米茄8520,精钢,27mm,-,普通,背透,蓝宝石水晶玻璃,黑色 镶钻,精钢,银色,一般,100米,日期显示,-
欧米茄Omega-星座系列 123.25.27.60.55.004 女士石英表,女士手表 ,欧米茄 ,59400,50500,6047 ,123.25.27.60.55.004 ,石英精准机芯,欧米茄1376,精钢-黃金双色表壳,27mm,6mm,普通,无背透,蓝宝石水晶玻璃,白色珍珠贝母,间金链带,"金色,银色",折叠扣,100米,-,2009年
欧米茄-碟飞系列 431.60.41.21.13.001 男士机械表,男士手表 ,欧米茄 ,243900,207300,6571 ,431.60.41.21.13.001 ,自动机械,欧米茄8501,红金,41mm,-,普通,背透,蓝宝石水晶玻璃,黑色,红金,金色,折叠扣,100m,日历,-
欧米茄-碟飞系列 4116.75.00 女士石英表,女士手表 ,欧米茄 ,90000,76500,6342 ,4116.75.00 ,石英机芯,欧米茄 1456,红金,22mm,中,普通,无背透,蓝宝石水晶玻璃,贝母白,红金,金色,折叠式,30m,-,-
欧米茄Omega-星座系列 123.55.27.60.55.001 女士石英表,133900元,117830元,5691 ,123.55.27.60.55.001 
欧米茄-海马系列 231.53.49.10.04.002 男士机械表,男士手表 ,欧米茄 ,159700,135800,7781 ,231.53.49.10.04.002 ,手动机械机芯,欧米茄 2211手动上链机芯,红金表壳,49.2mm,-,普通,背透,圆弧形双面防反光抗磨损蓝宝石水晶,白色珐琅,皮带,黑色,普通,150m,小秒针计盘,-
欧米茄Omega-星座系列 123.25.24.60.55.010 女士石英表,女士手表 ,欧米茄 ,49700,42200,5995 ,123.25.24.60.55.010 ,石英精准机芯,欧米茄 1376,18K黄金-精钢镶钻,24mm,-,普通,无背透,蓝宝石水晶玻璃,镶钻白色珍珠母贝,间金链带,"金色,银色",一般,100米,-,-
欧米茄-超霸系列 324.15.38.40.05.001 女士机械表,女士手表 ,欧米茄 ,78100,66400,7502 ,324.15.38.40.05.001 ,欧米茄3304 自动上链计时表,-,精钢,38mm,-,普通,-,圆弧形抗磨损蓝宝石水晶镜面,白色珍珠母贝,不锈钢,银色,普通,100m,动力储存48小时 计时功能 日期显示,-
欧米茄-星座系列 123.55.27.20.55.002 女士机械表,187200,159100,6025 ,123.55.27.20.55.002 

欧米茄-海马系列 232.30.42.21.01.001 男士机械表,男士手表 ,欧米茄 ,46100,39180,8030 ,232.30.42.21.01.001 ,自动上链机芯,欧米茄8500 备有同轴擒纵装置的自动上链机芯,精钢表壳,42mm,-,自动锁紧旋入式表冠,背透,圆弧形双面防反光抗磨损蓝宝石水晶,黑色,精钢表链,银色,普通,600m,日期显示,-
欧米茄Omega-超霸系列 3835.76.31 女士机械表,88900元,78300元,6297 ,3835.76.31 
欧米茄-星座系列 123.25.24.60.55.006 女士石英表,女士手表 ,欧米茄 ,53200,45200,5507 ,123.25.24.60.55.006 
欧米茄-超霸系列 311.90.42.30.01.001 男士机械表,男士手表 ,欧米茄 ,780600,688000,7809 ,311.90.42.30.01.001 ,手动上链计时机芯,-,铂金表壳,42mm,-,普通,-,防反光、抗磨损蓝宝石水晶镜面,黑色,铂金,银色,普通,50m,限量发行 计时功能 测速计 小秒针计盘,-

欧米茄OMEGA-星座系列 1358.75 女士石英表,女士手表 ,欧米茄 ,50800,43200,9601 ,1358.75 ,石英机芯,Omega 1456石英精准机芯,精钢-红金双色表壳,25毫米,7mm,普通,无背透,蓝宝石水晶玻璃,金白色,间金,金色,折叠扣,30 米,-,-
欧米茄-星座系列 1368.73 间金红金石英镶钻女表,女士手表 ,欧米茄 ,42100,35800,9617 ,1368.73 ,石英机芯,欧米茄 1456 石英精准机芯,精钢-红金双色表壳,22.5毫米,7.5毫米,普通,无背透,"圆弧形抗磨损蓝宝石水晶镜面,內部经防反光处理",粉红色珍珠母贝表盘,间金表带,金色 银色,折叠扣,30 米,钻石,-
欧米茄-特別系列 231.55.30.20.99.002 女士机械表,女士手表 ,欧米茄 ,991700,872800,7788 ,231.55.30.20.99.002 ,自动上链机芯,欧米茄8421 备有同轴擒纵装置的自动上链机芯,白金,30mm,-,普通,-,圆弧形双面防反光抗磨损蓝宝石水晶镜面,白金镶钻,镶钻,白色钻石,普通,150m,动力储存50小时,-
欧米茄Omega-星座系列 123.25.27.60.55.006 女士石英表,女士手表 ,欧米茄 ,59400,50500,6052 ,123.25.27.60.55.006 ,石英精准机芯,欧米茄1376,18K玫瑰金-精钢镶钻,27mm,-,普通,无背透,蓝宝石水晶玻璃,珍珠贝母 镶钻,间金链带,"金色,银色",一般,100米,-,-
欧米茄-碟飞系列 413.15.27.60.55.001 女士石英表,"
                        手表                         ","
                        欧米茄                         ",46100,39190,6345 ,"
                        413.15.27.60.55.001                         ",石英机芯,欧米茄 1376,精钢,27mm,中,普通,无背透,蓝宝石水晶玻璃,镶钻白色珍珠母贝,精钢,银色,折叠扣,30m,-,-
欧米茄-碟飞系列 413.25.22.60.58.001 女士石英表,女士手表 ,欧米茄 ,46600,39600,6349 ,413.25.22.60.58.001 ,石英机芯,欧米茄 1456,精钢,22mm,中,普通,无背透,圆弧形抗磨损蓝宝石水晶镜面,金色,间金,金色 银色,折叠扣,30m,-,-
欧米茄-海马系列 232.15.38.20.04.001 女士机械表,女士手表 ,欧米茄 ,112700,99180,7794 ,232.15.38.20.04.001 ,自动机械机芯,-,精钢表壳,37.5mm,-,普通,-,圆弧形双面防反光抗磨损蓝宝石水晶,白色,不锈钢,银色,普通,600m,日期显示、天文台认证、排氦气阀门,-
欧米茄Omega-星座系列 123.20.27.60.08.001 女士石英表,女士手表 ,欧米茄 ,31000,26400,5948 ,123.20.27.60.08.001 ,石英精准机芯,欧米茄 1376,"18Kt黄金,精钢",27mm,6mm,普通,-,蓝宝石水晶玻璃,香槟色,间金链带,"金色,银色",一般,100米,-,2009年
欧米茄Omega-星座系列 123.25.31.20.55.003 女士机械表,女士手表 ,欧米茄 ,90900,77300,6067 ,123.25.31.20.55.003 ,自动机械机芯,欧米茄8520,精钢-黃金双色表壳,31mm,-,普通,背透,蓝宝石水晶玻璃,镶钻白色珍珠母贝,间金链带,"金色,银色",一般,100米,日期显示,-
欧米茄-星座系列 123.55.38.20.99.001/123.55.27.60.99.001 情侣对表,情侣手表 ,欧米茄 ,748700,636400,6142 ,123.55.38.20.99.001/123.55.27.60.99.001 ,男:自动机械机芯/女:石英精准机芯,欧米茄 8401/欧米茄 1376,白金表壳镶钻,38毫米/27毫米,-,普通,背透/无背透,蓝宝石水晶玻璃镜面,白金镶钻,白金表链,银色,折叠扣,100米,日常走时/动力储备,-
欧米茄-海马系列 231.10.39.21.01.001 男士机械表,男士手表 ,欧米茄 ,40800,34700,6767 ,231.10.39.21.01.001 ,自动机械机芯,欧米茄8500,精钢,38.5mm,-,旋入式表冠,背透,蓝宝石水晶玻璃,黑色,精钢,银色,折叠扣,150 米,日历,-
欧米茄-超霸系列 311.30.42.30.13.001 男士机械表,男士手表 ,欧米茄 ,42600,37580,7801 ,311.30.42.30.13.001 ,手动上链计时机芯,-,不锈钢,42mm,-,普通,-,防反光、抗磨损蓝宝石水晶镜面,棕色,不锈钢,银色,普通,50m,计时功能 小秒针计盘 测速计 透明表背,-
欧米茄-特別系列 516.53.39.50.09.001 男士机械表,男士手表 ,欧米茄 ,128600,113380,7652 ,516.53.39.50.09.001 ,手动上链计时机芯,-,黄金表壳,39mm,-,普通,-,圆弧形防反光、抗磨损蓝宝石水晶镜面,象牙色,皮革,棕色,普通,50m,-,-
欧米茄-特别系列 522.23.34.20.03.001 女士机械表,女士手表 ,欧米茄 ,51900,44120,7948 ,522.23.34.20.03.001 ,自动上链机芯,欧米茄8520备有同轴擒纵装置的自动上链机芯,精钢-黃金双色表壳,34mm,-,自动锁紧旋入式表冠,背透,圆弧形双面防反光抗磨损蓝宝石水晶,藍色,皮带,蓝色,普通,150m,日历,-
欧米茄Omega-星座系列 123.20.27.60.02.002 女士石英表,女士手表 ,欧米茄 ,31000,26400,5944 ,123.20.27.60.02.002 ,石英精准机芯,欧米茄 1376,精钢-黃金双色表壳,27mm,-,普通,-,蓝宝石水晶玻璃,银色,间金链带,"金色,银色",一般,100米,-,2009年
欧米茄-碟飞系列 413.55.37.20.52.001 男士机械表,男士手表 ,欧米茄 ,200900,170800,6360 ,413.55.37.20.52.001 ,同轴擒纵自动上链计时机芯,欧米茄 2500,红金,36.5mm,中,普通,无背透,防磨损蓝宝石水晶镜面,银色,红金,金色,折叠扣,30m,-,-
欧米茄Omega-星座系列 123.20.27.60.55.004 女士石英表,女士手表 ,欧米茄 ,36800,31300,5955 ,123.20.27.60.55.004 ,石英精准机芯,欧米茄 1376,18K黄金-精钢,-,-,18K黄金,-,蓝宝石水晶玻璃,珍珠贝母 镶钻时标,18K黄金-精钢,"金色,银色",一般,100米,-,-
欧米茄Omega-星座系列 123.25.27.60.58.001 女士石英表,女士手表 ,欧米茄 ,55000,46800,6058 ,123.25.27.60.58.001 ,石英精准机芯,欧米茄1376,"18Kt黄金,精钢",27mm,-,普通,无背透,蓝宝石水晶玻璃,镶钻香槟色,间金链带,"金色,银色",一般,100米,-,-
欧米茄-海马系列 231.28.34.20.55.001 女士机械表,98900元,87000元,6878 ,231.28.34.20.55.001 
欧米茄-星座系列 123.25.31.20.53.001 女士机械表,114400元,97200元,5823 ,123.25.31.20.53.001 
欧米茄-碟飞系列 4174.31.00 男士机械表,男士手表 ,欧米茄 ,143700,122100,6368 ,4174.31.00 ,自动机械机芯,欧米茄 2500,黄金,36.5mm,中,普通,无背透,防磨损蓝宝石水晶镜面,银色,黄金,金色,一般,30m,日历,-
欧米茄-海马系列 2210.50.00 男士机械表,53200元,46800元,6690 ,2210.50.00 
欧米茄-超霸系列 321.53.42.50.01.001 男士机械表,男士手表 ,欧米茄 ,134800,114600,7448 ,321.53.42.50.01.001 ,自动机械机芯,欧米茄 3313,18K玫瑰金,42mm,14.5mm,普通,背透,蓝宝石水晶玻璃,黑色,鳄鱼皮带,黑色,折叠扣,100米,"计时码表,日历",2008年
欧米茄Omega-星座系列 123.15.27.20.55.001 女士机械表,女士手表 ,欧米茄 ,69200,58800,5909 ,123.15.27.20.55.001 ,自动上链机芯,欧米茄8520 动力储存: 50 小时,精钢,27mm,-,普通,背透,圆弧形双面防反光抗磨损蓝宝石水晶,镶钻白色珍珠母贝,精钢,银色,一般,100米,获瑞士官方天文台认证获瑞士官方天文台认证 日历,-
欧米茄-海马系列 2200.51.00 男士机械表,33300元,29300元,5438 ,2200.51.00 
欧米茄-碟飞系列 413.15.27.60.05.001 石英女表,40800,34700,6343 ,413.15.27.60.05.001 
欧米茄-海马系列 231.10.43.22.06.001 男士机械表,71000,60400,6776 ,231.10.43.22.06.001 
欧米茄-蝶飞系列 425.63.34.20.63.001 女士石英表,127700元,108500元,6424 ,425.63.34.20.63.001 
欧米茄-海马系列 231.55.30.20.55.001 女士机械表,"
                        女士手表                         ","
                        欧米茄                         ",213300,181310,7783 ,"
                        231.55.30.20.55.001                         ",自动机械机芯,-,18Kt玫瑰金,30mm,7mm,普通,背透,蓝宝石水晶玻璃,白色珍珠贝母,18Kt玫瑰金链带,金色,折叠扣,150m,日历、天文台认证,-
欧米茄-星座系列 123.55.31.20.55.007 女士机械表,女士手表 ,欧米茄 ,1051200,893500,5956 ,123.55.31.20.55.007 ,自动机械机芯,欧米茄8421,白金镶钻,31 毫米,-,普通,背透,圆弧形双面防反光抗磨损蓝宝石水晶,镶钻白色珍珠母贝,白金表链镶钻,银白色,一般,100 米 (330 英尺),-,-
欧米茄-星座系列 1167.79 女士石英表,女士手表 ,欧米茄 ,91800,78000,8824 ,1167.79 ,石英机芯,Omega 1456石英精准机芯,黄金,22.5毫米,厚約8mm,普通,无背透,蓝宝石水晶玻璃,白色,黄金,金色,折叠扣,30m,时、分显示,-
欧米茄-海马系列 232.30.46.51.01.003 男士机械表,男士手表 ,欧米茄 ,61200,52080,8017 ,232.30.46.51.01.003 ,自动上链计时机芯,欧米茄9300 配备纵轮计时装置和同轴擒纵系统装置的自动上链计时机芯,精钢表壳,45.5mm,-,自动锁紧旋入式表冠,背透,圆弧形双面防反光抗磨损蓝宝石水晶,黑色,精钢表链,银色,普通,600m,计时功能 日期显示 小秒针计盘,-
欧米茄OMEGA-超霸系列 3555.75 男士机械表,男士手表 ,欧米茄 ,108000,91800,9505 ,3555.75 ,自动机械,-,精钢,42mm,14mm,普通,无背透,蓝宝石水晶表面,白色贝面 表圈镶钻,精钢,银色,折叠扣,100米,日历,-
欧米茄-超霸系列 323.21.40.40.02.001 男士机械,45500,38700,5404 ,323.21.40.40.02.001 
欧米茄Omega-星座系列 123.50.24.60.05.001 女士石英表,女士手表 ,欧米茄 ,91400,77700,6077 ,123.50.24.60.05.001 ,石英精准机芯,欧米茄1376,18K玫瑰金,24mm,普通,普通,无背透,蓝宝石水晶玻璃,珍珠贝母,18K玫瑰金,金色,一般,100米,-,-
欧米茄-碟飞系列 4681.31.35 女士机械表,女士手表 ,欧米茄 ,69900,59400,9586 ,4681.31.35 ,自动机械机芯,Omega 2500同轴擒纵自动上链计时机芯,18K黄金表壳,32.5毫米,10mm,普通,-,蓝宝石水晶玻璃,白色,真皮表带,棕色,针扣,50 米,日期显示、获瑞士官方天文台认证,-
欧米茄-海马系列 2218.50.00 男士机械表,男士手表 ,欧米茄 ,53200,45200,6695 ,2218.50.00 ,自动机械机芯,Omega 3313,"精钢,可旋转表圈",45mm,10mm,螺旋,无背透,蓝宝石水晶玻璃,黑色,钢链带,银色,折叠扣,600米,"计时码表,排氦气阀门,日历,天文台认证",-
欧米茄-超霸系列 324.30.38.40.06.001 女士机械表,女士手表 ,欧米茄 ,38100,33800,7638 ,324.30.38.40.06.001 ,自动机械机芯,欧米茄3304 自动上链计时表,精钢,38mm,-,普通,-,"抗磨损蓝宝石水晶镜面,內部经防反光处理",灰色,不锈钢,银色,普通,100m,动力储存48小时 计时功能 日期显示,-
欧米茄-海马系列 231.25.30.20.55.002 女士机械表,女士手表 ,欧米茄 ,98500,83700,6874 ,231.25.30.20.55.002 ,自动机械机芯,欧米茄8520,精钢-黃金双色表壳,30mm,-,普通,背透,圆弧形双面防反光抗磨损蓝宝石水晶镜面,白色珍珠贝壳,间金表链,金色 银色,折叠扣,150m,日历,-
欧米茄-海马系列 232.32.46.51.01.001 男士机械表,男士手表 ,欧米茄 ,58500,49800,8006 ,232.32.46.51.01.001 ,自动上链计时机芯,欧米茄9300 配备纵轮计时装置和同轴擒纵系统装置的自动上链计时机芯,精钢表壳,45.5mm,-,自动锁紧旋入式表冠,背透,圆弧形双面防反光抗磨损蓝宝石水晶,黑色,橡胶,橙色,普通,600m,计时功能 日期显示 小秒针计盘,-
欧米茄Omega-星座系列 123.25.27.60.63.001 女士石英表,女士手表 ,欧米茄 ,55000,46800,6061 ,123.25.27.60.63.001 ,石英精准机芯,欧米茄1376,"18Kt玫瑰金,精钢",27mm,-,普通,背透,蓝宝石水晶玻璃,棕色 镶钻,间金链带,"金色,银色",一般,100米,-,-
欧米茄-星座系列 123.58.35.20.55.001 女士机械表,"
                        女士手表                         ","
                        欧米茄                         ",177400,150790,5894 ,"
                        123.58.35.20.55.001                         ",自动机械,欧米茄 2202,18K玫瑰金镶钻,35mm,-,18K玫瑰金,背透,蓝宝石水晶玻璃,珍珠贝母、镶钻,皮质,白色,-,100 米 (330 英尺),日历,-
欧米茄Omega-星座系列 123.20.24.60.05.001 女石英表,女士手表 ,欧米茄 ,30600,26000,5935 ,123.20.24.60.05.001 ,石英精准机芯,欧米茄 1376,精钢-红金双色表壳,24mm,6mm,普通,无背透,蓝宝石水晶玻璃,白色珍珠母贝,间金链带,"金色,银色",折叠扣,100米,无特殊功能,2009年
